time,close
2017/12/13,4328.39 
2017/12/14,4230.02 
2017/12/15,4111.97 
2017/12/18,4234.94 
2017/12/19,4111.97 
2017/12/20,4161.16 
2017/12/21,4062.79 
2017/12/22,4131.65 
2017/12/25,3934.90 
2017/12/26,3934.90 
2017/12/27,3743.08 
2017/12/28,3974.25 
2017/12/29,3954.58 
2018/01/02,4185.75 
2018/01/03,4077.54 
2018/01/04,4067.71 
2018/01/05,4033.28 
2018/01/08,3866.04 
2018/01/09,3684.05 
2018/01/10,3713.57 
2018/01/11,3669.30 
2018/01/12,4033.28 
2018/01/15,3964.42 
2018/01/16,3934.90 
2018/01/17,3915.23 
2018/01/18,3920.15 
2018/01/19,3934.90 
2018/01/22,3934.90 
2018/01/23,3900.47 
2018/01/24,3728.32 
2018/01/25,3728.32 
2018/01/26,3816.86 
2018/01/29,3969.33 
2018/01/30,3989.01 
2018/01/31,3939.82 
2018/02/01,4013.60 
2018/02/02,3915.23 
2018/02/05,3738.16 
2018/02/06,3364.34 
2018/02/07,3595.52 
2018/02/08,3664.38 
2018/02/09,3516.82 
2018/02/12,3620.11 
2018/02/21,3885.72 
2018/02/22,3782.43 
2018/02/23,3885.72 
2018/02/26,3718.48 
2018/02/27,3634.87 
2018/03/01,3836.53 
2018/03/02,3807.02 
2018/03/05,3639.79 
2018/03/06,3595.52 
2018/03/07,3629.95 
2018/03/08,3654.54 
2018/03/09,3797.18 
2018/03/12,3890.64 
2018/03/13,3979.17 
2018/03/14,3895.55 
2018/03/15,3723.40 
2018/03/16,3629.95 
2018/03/19,3649.62 
2018/03/20,3497.15 
2018/03/21,3590.60 
2018/03/22,3536.49 
2018/03/23,3344.67 
2018/03/26,3443.04 
2018/03/27,3364.34 
2018/03/28,3310.24 
2018/03/29,3261.05 
2018/03/30,3275.81 
2018/03/31,3295.48 
2018/04/02,3133.17 
2018/04/03,3133.17 
2018/04/09,2951.18 
2018/04/10,3197.11 
2018/04/11,3177.44 
2018/04/12,3246.30 
2018/04/13,3403.69 
2018/04/16,3492.23 
2018/04/17,3521.74 
2018/04/18,3467.63 
2018/04/19,3433.20 
2018/04/20,3364.34 
2018/04/23,3202.03 
2018/04/24,3167.60 
2018/04/25,3197.11 
2018/04/26,3241.38 
2018/04/27,3211.87 
2018/04/30,3423.37 
2018/05/02,3639.79 
2018/05/03,3625.03 
2018/05/04,3580.76 
2018/05/07,3934.90 
2018/05/08,3925.07 
2018/05/09,3934.90 
2018/05/10,3915.23 
2018/05/11,4008.68 
2018/05/14,4136.57 
2018/05/15,4023.44 
2018/05/16,3984.09 
2018/05/17,3856.21 
2018/05/18,3944.74 
2018/05/21,3974.25 
2018/05/22,3915.23 
2018/05/23,3856.21 
2018/05/24,3934.90 
2018/05/25,3929.99 
2018/05/28,4018.52 
2018/05/29,4185.75 
2018/05/30,4131.65 
2018/05/31,4033.28 
2018/06/01,4175.92 
2018/06/04,4343.15 
2018/06/05,4377.58 
2018/06/06,4549.73 
2018/06/07,4569.41 
2018/06/08,4471.03 
2018/06/11,4475.95 
2018/06/12,4367.74 
2018/06/13,4653.02 
2018/06/14,4544.81 
2018/06/15,4515.30 
2018/06/19,4279.21 
2018/06/20,4333.31 
2018/06/21,4421.85 
2018/06/22,4298.88 
2018/06/25,4367.74 
2018/06/26,4451.36 
2018/06/27,4289.05 
2018/06/28,4289.05 
2018/06/29,4416.93 
2018/07/02,4485.79 
2018/07/03,4456.28 
2018/07/04,4377.58 
2018/07/05,4466.12 
2018/07/06,4530.06 
2018/07/09,4839.93 
2018/07/10,4761.23 
2018/07/11,4721.88 
2018/07/12,4849.77 
2018/07/13,4957.98 
2018/07/16,4957.98 
2018/07/17,4913.71 
2018/07/18,4938.30 
2018/07/19,4972.73 
2018/07/20,5184.24 
2018/07/23,5090.78 
2018/07/24,5115.38 
2018/07/25,5139.97 
2018/07/26,5115.38 
2018/07/27,5174.40 
2018/07/30,5095.70 
2018/07/31,5066.19 
2018/08/01,4967.82 
2018/08/02,4923.55 
2018/08/03,5046.51 
2018/08/06,5046.51 
2018/08/07,4933.39 
2018/08/08,4977.65 
2018/08/09,5017.00 
2018/08/10,4997.33 
2018/08/13,4554.65 
2018/08/14,4554.65 
2018/08/15,4382.50 
2018/08/16,4520.00 
2018/08/17,4430.00 
2018/08/20,4590.00 
2018/08/21,4700.00 
2018/08/22,4490.00 
2018/08/23,4485.00 
2018/08/24,4505.00 
2018/08/27,4615.00 
2018/08/28,4765.00 
2018/08/29,4760.00 
2018/08/30,4745.00 
2018/08/31,4705.00 
2018/09/03,4690.00 
2018/09/04,4890.00 
2018/09/05,4890.00 
2018/09/06,4640.00 
2018/09/07,4730.00 
2018/09/10,4360.00 
2018/09/11,4340.00 
2018/09/12,4210.00 
2018/09/13,4110.00 
2018/09/14,4405.00 
2018/09/17,4285.00 
2018/09/18,3860.00 
2018/09/19,3865.00 
2018/09/20,3800.00 
2018/09/21,3870.00 
2018/09/25,3730.00 
2018/09/26,3770.00 
2018/09/27,3780.00 
2018/09/28,3635.00 
2018/10/01,3740.00 
2018/10/02,3790.00 
2018/10/03,3720.00 
2018/10/04,3710.00 
2018/10/05,3440.00 
2018/10/08,3510.00 
2018/10/09,3590.00 
2018/10/11,3235.00 
2018/10/12,3555.00 
2018/10/15,3480.00 
2018/10/16,3330.00 
2018/10/17,3330.00 
2018/10/18,3315.00 
2018/10/19,3415.00 
2018/10/22,3505.00 
2018/10/23,3335.00 
2018/10/24,3385.00 
2018/10/25,3290.00 
2018/10/26,3210.00 
2018/10/29,3295.00 
2018/10/30,3165.00 
2018/10/31,3350.00 
2018/11/01,3335.00 
2018/11/02,3525.00 
2018/11/05,3435.00 
2018/11/06,3220.00 
2018/11/07,3280.00 
2018/11/08,3200.00 
2018/11/09,3080.00 
2018/11/12,3050.00 
2018/11/13,3200.00 
2018/11/14,3190.00 
